suite,model,method,policy,total_budget,allocated_tasks,verified_successes,success_rate,budget_used,oracle_successes,regret_to_oracle
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,117760,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,141312,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,164864,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,188416,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,211968,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,cheapest_budget,policy_a,235520,115,1,0.008696,7360,91,90
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,23552,11,10,0.909091,22528,80,70
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,47104,23,18,0.782609,47104,91,73
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,70656,34,23,0.676471,69632,91,68
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,94208,46,31,0.673913,94208,91,60
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,117760,57,39,0.684211,116736,91,52
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,141312,69,48,0.695652,141312,91,43
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,164864,80,58,0.725000,163840,91,33
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,188416,92,69,0.750000,188416,91,22
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,211968,103,79,0.766990,210944,91,12
paper_evalplus_humaneval_full,gemini-2.0-flash-001,max_budget,policy_a,235520,115,87,0.756522,235520,91,4
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,23552,80,80,1.000000,23232,80,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,47104,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,70656,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,94208,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,117760,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,141312,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,164864,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,188416,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,211968,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-001,oracle,policy_a,235520,91,91,1.000000,29888,91,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,23552,23,16,0.695652,23552,87,71
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,47104,46,30,0.652174,47104,89,59
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,70656,69,48,0.695652,70656,89,41
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,94208,92,69,0.750000,94208,89,20
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,117760,115,86,0.747826,117760,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,141312,115,86,0.747826,141312,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,164864,115,85,0.739130,164864,89,4
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,188416,115,86,0.747826,188416,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,211968,115,86,0.747826,211968,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_b,235520,115,87,0.756522,235520,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,23552,115,55,0.478261,23552,87,32
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,47104,115,73,0.634783,46976,89,16
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,70656,115,84,0.730435,70656,89,5
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,94208,115,85,0.739130,94208,89,4
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,117760,115,85,0.739130,116736,89,4
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,141312,115,87,0.756522,141312,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,164864,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,188416,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,211968,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_b,235520,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,23552,92,61,0.663043,23552,87,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,47104,115,77,0.669565,47104,89,12
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_b,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,23552,92,61,0.663043,23552,87,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,47104,115,77,0.669565,47104,89,12
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_b,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,23552,86,39,0.453488,23552,87,48
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,47104,92,65,0.706522,47104,89,24
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_b,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,23552,115,26,0.226087,23488,87,61
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,47104,115,65,0.565217,46784,89,24
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_b,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,23552,37,14,0.378378,23552,87,73
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,47104,67,33,0.492537,47104,89,56
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,70656,103,57,0.553398,70656,89,32
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,94208,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,117760,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,141312,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,164864,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,188416,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,211968,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_b,235520,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,23552,115,5,0.043478,7360,87,82
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,47104,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,70656,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,94208,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,117760,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,141312,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,164864,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,188416,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,211968,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_b,235520,115,5,0.043478,7360,89,84
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,23552,11,5,0.454545,22528,87,82
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,47104,23,15,0.652174,47104,89,74
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,70656,34,21,0.617647,69632,89,68
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,94208,46,31,0.673913,94208,89,58
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,117760,57,40,0.701754,116736,89,49
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,141312,69,50,0.724638,141312,89,39
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,164864,80,59,0.737500,163840,89,30
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,188416,92,71,0.771739,188416,89,18
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,211968,103,80,0.776699,210944,89,9
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,max_budget,policy_b,235520,115,87,0.756522,235520,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,23552,87,87,1.000000,22720,87,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,47104,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,70656,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,94208,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,117760,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,141312,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,164864,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,188416,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,211968,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,oracle,policy_b,235520,89,89,1.000000,25792,89,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,23552,88,60,0.681818,23552,87,27
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,47104,97,69,0.711340,47104,89,20
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,70656,115,84,0.730435,70656,89,5
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,94208,115,84,0.730435,94208,89,5
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,117760,115,86,0.747826,117760,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,141312,115,86,0.747826,141312,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,164864,115,86,0.747826,164864,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,188416,115,87,0.756522,188416,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,211968,115,87,0.756522,211968,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_raw,policy_a,235520,115,87,0.756522,235520,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,23552,111,57,0.513514,23552,87,30
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,47104,115,74,0.643478,46976,89,15
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,70656,115,82,0.713043,70656,89,7
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,94208,115,82,0.713043,93952,89,7
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,117760,115,86,0.747826,117248,89,3
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,141312,115,87,0.756522,141312,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,164864,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,188416,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,211968,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,self_forecast_histogram_recalibrated,policy_a,235520,115,87,0.756522,142848,89,2
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,23552,115,53,0.460870,23552,87,34
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,47104,115,77,0.669565,47104,89,12
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,constant_by_budget_calibration,policy_a,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,23552,115,53,0.460870,23552,87,34
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,47104,115,77,0.669565,47104,89,12
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,source_by_budget_calibration,policy_a,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,23552,84,51,0.607143,23552,87,36
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,47104,115,65,0.565217,47104,89,24
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,prompt_length_bin_calibration,policy_a,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,23552,115,26,0.226087,23488,87,61
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,47104,115,65,0.565217,46784,89,24
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,70656,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,94208,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,117760,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,141312,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,164864,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,188416,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,211968,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,single_budget_midpoint,policy_a,235520,115,83,0.721739,58880,89,6
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,23552,37,14,0.378378,23552,87,73
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,47104,67,33,0.492537,47104,89,56
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,70656,103,57,0.553398,70656,89,32
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,94208,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,117760,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,141312,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,164864,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,188416,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,211968,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,random_budget,policy_a,235520,115,63,0.547826,80128,89,26
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_a,23552,115,5,0.043478,7360,87,82
paper_evalplus_humaneval_full,gemini-2.0-flash-lite-001,cheapest_budget,policy_a,47104,115,5,0.043478,7360,89,84
